id,previous_weight_lbs,current_weight_lbs,height_in,gender,score,photos,first_image_aspect_ratio
26l60p,283,283,76,false,4,"TPNWpOK,hQimblT,llgVt69,xJXRbhl",0.4
26l59v,195,195,70,false,3,"nZPe0Eb,NJgKVsW,FyBq8qs,Zezx1VW",0.38
26l55p,153,153,68,true,12,"RwldddY,vzzHDva,5ftJZap,KCRbUl7",0.75
26l2w6,242,242,72,false,3,"BVRPvE0,jqubliU,X9w42l7,FnBo3tE",0.4
26l2j5,140,140,70,false,2,"Bhl0ZBG,FSro9Yo,C5drEgN,8XICf62",0.75
26l283,200,200,71,false,2,"ZSXZ5um,3LZ1IUo,NCs4gyu,nXEdYeV",0.75
26kxu1,160,160,70,false,2,"afrkaRL,8R9ADEr,wAyrUqQ,bYV2XwZ",0.75
26kfu6,179,179,63,true,4,"RNKMCmN,2lMOeaL,EQsL1ce,qHOiv8G",0.56
26k9l2,155,155,72,true,2,"q7aKeZt,wznY06a,ppzyNIw,tOahEvc",0.4
26k8mv,173,173,72,false,3,"0Z7SdNw,TmfjqhV,Abr4XXF,ytUrooJ",0.75
26k6wo,159,159,66,false,3,"Bamg4sa,w04PLua,HVftm2t,a8Xbp4m",0.67
26k4j6,176,176,70,false,2,"2nDplwB,pBsIhw2,doZcOOm,KNV8xLJ",1.33
26jxtp,207,207,75,false,3,"k3in9GO,B3rYYMc,wPPIB3T,oQ4r8Dq",0.69
26jtgp,120,120,62,true,4,"IjBFl2N,6tvUwGN,NGxsVeU,sNkEJmy",0.52
26jpe3,164,164,62,true,3,"8ZIUC39,ktEPDxg,GZuBWk2,EgwyUQg",0.75
26jofm,188,188,75,false,4,"qChHhdU,Gv8QGKw,wtqDbcg",1.33
26joeo,135,135,65,true,1,"YNGJpnK,oncxNEs,H562Eqz,KP6qKm0",0.75
26jeqm,130,130,62,true,4,"VcvNsot,yazFdjA,qUdAn9s",0.72
26jcp2,165,165,65,true,4,"Qj5akFI,bDxTdmH,FZ6gJiE,2IGMjlA",0.52
26jcm4,180,180,70,false,3,"eppnwBI,uWRpbK9,dvbcHhv",0.59
26j6o1,165,165,65,false,1,"SLQo8CF,aD4O2O6,smUftZq,AQ0PGIb",0.75
26j61o,118,118,63,true,10,"WmE4WQ8,AZfaGQR,6f2gy1H,jCTD1GM",0.74
26j5lw,142,142,66,true,6,"1Wp3mOG,9zfZoa3,1lSeXnu,ww4bpQO",0.75
26j399,169,169,70,false,1,"dO8Hso7,QTyjvmw,GsSEneq,U5GGCDO",0.75
26j1we,143,143,69,false,0,"nPBiJjV,wGz2LBr,fUnoiD2",0.75
26iyhj,246,246,76,false,1,"l5Lg0ci,V9ddi8I,KPFRhh2,lUhefDc",0.75
26iydj,180,180,71,false,3,"COqehQ4,hNPTQwd,3N7vl9o,Gp7dapo",0.67
26ixgp,180,180,64,true,2,"j99tlSM,wvwLys5,lAOUPIL,x83hl1b",0.67
26ixb7,179,179,66,false,1,"CdXYnd5,su51mR5,lAAPuFy,fUnJEpe",0.72
26iwd4,139,139,65,true,2,"9IrRqZK,rciHkJW,Rl2YDkO,X2lp8NJ",0.4
26itd6,175,175,71,false,4,"2Ak75m9,2yGhqAM,Wsup4s3,jSBTaID",0.75
26irno,179,179,67,false,2,"GfEnd3I,rKNENpd,ce3qM8i,AWP7Wxe",1.33
26inct,213,213,75,false,1,"O9qskUh,D8TFqOQ,JKxQ1mP,ShSDRhU",1.14
26ig0a,270,270,73,false,1,"johltzY,91sBZWe,F4LGNu5,wWlHSt3",0.49
26ibh1,198,198,64,true,3,"EUlTGej,bGrNHCs,LGTIqf3,DywCJcR",0.75
26i2ne,241,241,72,false,1,"ctX1JO2,bYZS4Bz,EeLuWeQ,yHVwesz",0.75
26i1ga,177,177,71,true,5,"Eoi7p3z,jsxu53J,ptiXMEh,k6Q4gp3,k6Q4gp3,ptiXMEh,Eoi7p3z,jsxu53J",0.67
26hynx,207,207,65,true,2,"61NDxMt,8BBjTjO,mvffuvn,7djTrKJ,melU6Rs",0.75
26hwrd,171,171,70,false,3,"bCjItvE,BHRoFZu,G1erGcI,usVdCxS",0.67
26huyg,241,241,72,false,2,fGPwg1Z,1.78
26huoo,170,170,65,true,4,"fj87AW1,Phcbyt9,lT44iFA",0.75
26htwx,120,120,64,true,3,"bXYOVK1,7KZuYqI,W3mouPk,a79Zrjd",0.75
26htps,179,179,66,true,3,"wn1sjk0,cMDILHW,U1QIotT,owWSLae",0.52
26ht5w,146,146,67,false,3,"pn4t3ey,zVQ93Tk,YQXhVtb,MgIDBaY",0.75
26hplu,180,180,69,false,1,"71ltwXt,5wMevjV,2YBX241,Q8SnOHm",0.75
26hlxa,133,133,63,true,3,"xzYQcsf,LPNWjUL,LTdSMhV,nd7xht1",0.71
26hjby,153,153,59,true,5,"cSMp5qt,EgkOvsd,HeHbphB,fcfqLCx",0.57
26hd0l,342,342,76,false,3,"yaspB4J,nPZkbEn,6gNZiE7,qfMdLzT",0.56
26hbn3,293,293,65,true,6,"0DeYOTu,ZceXymm,r2bnLNc,5mYUQbu",0.75
26h741,292,292,65,true,15,"O4dvG04,BBuL3jD,UYbVxpV,4Ye038h",0.56
26h5n9,208,208,72,false,3,"VYf2dP0,PDKVT9r,6JWhSn2,v3P4ab6",1.17
26h5md,169,169,72,false,3,"WJsZ2NC,1JFVSVa,ybwTnvx,myt8ljr",0.79
26h48m,113,113,66,true,6,"yhBg7SJ,y30U7AS,SnZohbL,UYMBO9m",0.83
26h3dr,239,239,67,true,8,"Kgc3Gpz,fOa5BvE,XnY8ftA,OdIEzng",0.72
26h112,187,187,67,false,3,"ClOHcRx,uCrdHlu,WE4VMHC,ef8MZcP",0.75
26gwe7,156,156,65,true,6,"2My2PI3,IsztLMv,1PEDfqW,MT3JHiY",0.41
26gjsk,202,202,66,true,3,"nyWbyYV,RCAhbVU,VYCopJL,5LnYMIA",0.7
26gfal,163,163,66,true,5,"xlTCcHc,6Pi3t3S,h1didpT,qFh5J23",0.8
26ge0n,170,170,66,false,2,"92uAmAl,iRzYbfm,tLSzvgh,62ToDBw",0.47
26gdnf,149,149,70,false,2,"Mvqyc0n,g3cqiZg,2AQbRYi",0.56
26gcen,126,126,62,true,8,"bEH329D,IjhscdK,KsCcHZn,4dVKNRX",0.44
26g83b,168,168,70,false,3,"qNq1zMw,yi0heZM,tKzgz59,6BYwdiz",0.75
26g7sf,159,159,69,false,3,"akmyHUM,mdoiP99,ms2dkhT,OLPYcqY",1.5
26g6rf,216,216,68,false,3,"zkFPtdQ,6avAvu7,GjCb9HL,6rXI2Tu",0.75
26g5yv,140,140,64,true,11,"9T1JaJ4,5ls5WxR,OIB9YKu",0.75
26fukt,183,183,73,false,3,"5zcm2IE,IzSFIcC,lQ1IDQK,HmlhC8A",0.36
26fnyl,190,190,70,false,2,"OIolasG,6IwL5Yx,7pt2J0T,KcCEL4o,1nGf24H",0.56
26fltu,187,187,70,false,3,"F3fYz1z,E7e8dUh,S3uroCt,KM8cvJQ",0.85
26fjwf,274,274,70,false,3,"QY55DlF,iqw7NL9,rt0wenj,aW4EcsJ",0.75
26fjeg,153,153,59,true,3,"cSMp5qt,EgkOvsd,HeHbphB,fcfqLCx",0.57
26fi5p,213,213,75,false,3,"cMLXYKl,M6eOHlK,yPJKYrO,xqXESh1",0.43
26fg25,156,156,67,false,3,"3vARdIv,GewA81M,mKixQmO,FOCGfnY",0.56
26fg0v,121,121,62,true,5,"LKFuDiJ,qHPAdsD,URmvCVb,5AUsg8b",0.43
26f84f,231,231,74,false,5,"5TaQyzE,KIUftA4,WUpUl4T,cgqZxXs",0.64
26f2ak,120,120,61,true,3,"8vzBmDg,5wpTJvS,J1BJH1N,TP86llQ",0.47
26f200,150,150,64,true,9,"vHghIbU,dNwPlIZ,DLmvbFz",0.71
26f04m,298,298,63,true,11,"fsK66EA,vG37QMM,pZ6n8vd,kc3rcxk",0.52
26exvm,234,234,73,false,2,"hGZttdV,wOT6yuV,8qIsaFg,sdYy8Qj,8qIsaFg,hGZttdV,wOT6yuV,sdYy8Qj",0.4
26ex8g,180,180,72,false,6,"h7SJTX2,F0yRz1m,spB486Y,p0l6N3K",0.75
26ex6n,218,218,71,false,3,"j6ah9BG,I79aQqf,R0vG0ih,gfFIx1I",0.75
26erih,145,145,67,false,3,"jEfTkND,nc6JSzR,9FHtCQI,m96BTz5",0.57
278nb4,120,120,66,true,5,"I8Fop4a,dhiBJCg,csAOGGF,abdVzj7",0.28
278nad,196,196,72,false,2,"ZirOEbg,MnDCN0L,cS34lbF,3blRq08",0.68
278klr,250,250,71,false,2,"QjrfSmk,lHvT0am,0oRTSgl,fAbM2v0",1.33
278ccx,205,205,64,true,2,"MqNFGhC,JoaqbOw,qxew1hr,nzOtGbj,HNoz7SY",1.5
2785sm,201,201,76,false,3,"he8CtaW,hfwLZA3,XM4jIZ7",0.75
27856v,132,132,70,false,2,"kVju1C9,teqqPAi,YlU9mrl,WURCLhl",0.56
2783ho,108,108,62,true,6,"hgSRmSK,3GX9K64,EgDt71j,taoSPBY",1.5
2781hg,172,172,65,false,2,"Ou4NBMA,BMgWmlp,dLmwtR5,8pjNpYQ",0.67
277y6g,185,185,67,true,3,"gPajYIx,jiZ6GZW,MJ15W7M,o11Gnmt",1.34
277vp4,115,115,66,false,3,"cMJUioL,tBikHYJ,1DtgTNe,rW2zLQu",0.53
277rcm,169,169,70,false,2,"ROl8F3Q,0IU03o1,SOEQmxr,usF1iD0",0.57
277rbt,180,180,71,false,2,"2yGhqAM,MSGOQrz,Wsup4s3,jSBTaID,2Ak75m9",0.75
277kyn,235,235,72,false,2,"AtNf8wm,aBriWST,QpdDcVX,UaeuMg8",0.56
277i5o,138,138,69,false,2,"2bGMnaN,HzVcB7Q,1uUY5v8,xDDA9BU",1.32
277grr,180,180,71,false,2,"SEeiL7W,3UE1bb4,SqxVN1h,jzBM7uR",0.75
2778q8,207,207,66,false,2,"lT2ilpE,4KYvZsJ,nbPYOJa",0.39
2778l4,215,215,68,false,2,"lGGhf4W,4fbtDwg,mAuGb8e,Hjvwacx",1.34
2772g7,125,125,59,true,3,"GeMHD4I,Fh8UlGY,kUUOQxZ,cbze2YG",0.6
276z34,217,217,73,false,2,"uhS0sKJ,kRflRAS,T2fg0bm,QaRNAXC",0.55
276w34,203,203,65,true,2,"mymf0Bc,WLbNCIT,T3VowX7,kPBrqUU",0.75
276upe,230,230,64,true,2,"CzQBub1,Vnf3uUA,FlXBghZ,Mmczque",0.48
276r04,120,120,70,false,5,"PsQehsk,981Bm6Y,A9rle46,ZRI137P",0.27
276o3r,178,178,66,true,2,"TiWfmVX,w8xCnLw,Gb7oGAS,ocvAxZz",0.75
276o33,198,198,72,false,2,"TSNFIFW,kUizipC,ae2PdoB,P8C5DIJ",0.56
276ni9,158,158,66,false,2,"mefjz5j,VfoqMQV,rvBJ7c2,aVMnrVv",0.59
276hck,145,145,66,true,1,"NOEu2wW,yWlkhPp,hvXjMph,x8ECXL3,N0FUnA9",0.75
276fiq,120,120,70,false,1,"kMNLbrA,ujvJEX4,ZcwLfTS,s9Wtlyj",0.45
276djn,193,193,68,false,1,"NAH7qZP,HP4wWa7,ClMMDuc,3KG3NGE",0.56
276c8i,155,155,67,false,1,"EBK54Ml,mSbrNcc,W4JfFCF,iNXvjxn",1.34
2766f0,190,190,72,false,3,"Xb2LLAj,m5HDmCw,weGHmog,uuPNbMc",0.75
2765kt,140,140,68,true,1,"RZQt69l,MCRL8n6,arahJqz,IshbvfV",0.34
2764pe,189,189,70,false,5,"h4CFvw5,JgVJb8M,ppLx2K6,8thco7T",1.5
2761bk,160,160,66,true,4,"Qf8fQI3,u95qx64,R2Luu3B",0.46
2760lv,144,144,68,true,2,"To9MbrL,2OkAZfM,ecdKltZ,Xly2e4z",0.45
2760i6,189,189,70,false,2,"h4CFvw5,JgVJb8M,ppLx2K6,8thco7T",1.5
275zs6,168,168,68,false,3,"wB2UDdQ,sf19Ugt,Vcgd1lj,gVTQN5B",0.75
275xhl,116,116,62,true,3,"5wGy6rm,CHhIVb3,KTYaGFp,BFICBKa",1.33
275tqk,149,149,65,true,3,"g3PQfl9,KofPWAy,gRP0t02,5dtM8Su",0.57
275s53,183,183,66,true,8,"qbCJrim,l61frxW,mlri93J,7Md8G0b",0.57
275rdb,125,125,68,false,3,"gcSsJJ5,wxItBz7,tBFUabc,fyCGrp4,fvR1vbB,XqdtWat",0.61
275q4o,174,174,68,false,3,"fqmTxSM,MCBSOmK,lDKSDeJ,qFMdeei",0.41
275peo,168,168,67,true,6,"Lq2wHoM,ZN3qkLM,zibWc0O,8opeWbp",0.66
275nst,140,140,68,false,3,"QgPWYjo,ZY1D7oW,VFX0xJH,1hZTQGb",0.55
275m76,225,225,63,true,4,"lpREDmW,clH9ozr,FbNBCzp,AWTkbrz",0.67
275hzx,204,204,71,false,3,"n8gL2Nq,4mt0xyD,mmnGhFR,DIdEgm6",0.56
275ee9,250,250,73,false,3,"6a7wbqb,rZsGVDG,z2Om9wS,RQtFIqW",0.38
275b5l,211,211,73,false,2,"h529FhL,vkdgIKA,xFMoYGB,3fGFul9",0.64
275apj,194,194,70,true,2,"r2PtuUy,bXjt9Qp,ctO1UB1,6k2Olbs",0.49
275ap7,206,206,68,true,2,"WmzhTxT,WmBBNUW,d36oFGt,x3SRhy6",1.5
2757v4,258,258,73,false,2,"CCwucHE,DN6jPK8,0l8wJ2d,dNOsh14",0.56
2757rr,171,171,63,true,3,"W23qAEn,MgtPd6O,SUITOUs,sjalluo",0.67
27562t,205,205,67,true,2,"An1desX,sW3uNYT,pYRjUK9,DQ8BX7L",0.42
274x0f,194,194,71,false,2,"0aWGIrr,em53LJF,0uOxWZk,m3dvBF3",0.75
274vru,197,197,76,false,2,"5LSMIYs,4ILkHOL,t4I0qMd,uw0ZTGD",0.75
274r5o,162,162,66,true,3,"R7cLNUP,Atv5JKg,3UK7XQj,WMBthC4",0.44
274qrx,204,204,63,true,3,"z1xbv4H,RI6cltq,cr4UdOd,3yj8gwD",0.47
274mmr,225,225,75,false,2,"zJhuJ23,T117t5s,nBAxGmz,1hgQ0cv",0.42
274kke,206,206,69,false,3,"jLOOw4v,UGiReMu,7a31TJl,Tq3Qqkw",0.75
274fax,169,169,71,false,3,"FkmOl8s,IvNeukQ,aGgFLoh,j7WffQ7",0.59
274d45,189,189,66,false,2,"bxROfhD,qDIB5Xn,WIrv42S,MMQY2B8",0.75
2748u6,173,173,71,false,4,"kIVLJpt,VZcy97G,kmH9w3G,78ztHnA",0.69
273u7m,145,145,63,true,6,"CYauV5u,XUbf98a,xeEGRjO,3zSmptf",0.87
273tur,158,158,65,true,6,"AcuolWy,fIIenQu,Qr2LaSQ,NaqBmNI",0.75
273hrx,145,145,65,false,3,"berq0E9,94tcKHQ,8GW8mWZ,npOkVhU",0.56
2733tf,210,210,70,false,3,"zpDXy1Y,VU0QIyW,cBV8auJ,rXfXswJ",0.7
2730be,186,186,63,false,5,"KR6k2cP,Gpb8AxJ,32YL8tE,gjErEoC",0.66
272z5x,195,195,66,true,5,"gHyZrLQ,Cu0Tlr0,aiA5kGd,MejX05G",0.66
272udj,213,213,71,true,5,"OdhxEcz,NQg2luk,OBHzOKZ,qAKQkJ1,e58Zcsf",0.57
272t1x,189,189,72,false,3,"iB4iUfW,4PpJKIJ,G70J9bK,YPuFWdl",0.68
272qgf,209,209,71,false,6,"VuyVgf9,CT1ecGV,Bd78kQV,UNLulzj",0.56
272ntg,132,132,61,true,4,"DHHsDgK,O4oEfMm,mgsZgZq,63oo0ra,DcD3yU2",0.67
272n1m,187,187,70,false,3,"tpBWUwc,3macoPP,dCR6Uim,oFRmVpe",0.76
272jwa,203,203,70,false,3,"Zm53zDO,2ev0akH,TXTz6Zl",0.56
272jkd,190,190,69,false,3,"2RhvloT,EBZtMkr,dOoGcRj,e9MgcIE",0.56
2728da,190,190,69,true,5,"YKCkBp5,ADJsm7W,xn7o4yL,ChFzxxH",1.33
271ymd,215,215,71,false,3,AJQ4tig,1.0
271vfo,242,242,66,true,5,"Ike9GSo,35rtUDX,dfLX9wD",0.92
271r6r,240,240,73,false,3,"aDrBBn5,335wd7v,eUBlyPo,4sd9nGD,335wd7v,4sd9nGD,aDrBBn5,eUBlyPo",0.75
271lgq,201,201,65,true,3,"RRiTNX7,5u6avoZ,OMXFpEN,8yPxNEy",0.75
27199h,214,214,73,false,3,"1W4lwAk,n1AA5a3,M0pTdP1,zWurHNs",0.39
271019,151,151,66,false,1,"V6vYFia,mWJM2ud,nuSCw6R,JvoMgJB",0.49
270x4v,170,170,74,false,7,"OvRNQlH,ABQBJdX,VPNpOm5,udrLckj",1.78
270d76,193,193,66,true,3,"TsbHpe9,VworBPN,aM9t7q4,YNHEU5E",0.56
26zyb8,127,127,63,true,2,"mSItNM9,thMUmER,nwaRT7R,H98pxQv",0.56
26zx1p,125,125,64,true,1,"XodyyHN,gwvxTPo,trMqI5l,UU7gv2i",0.68
26zpz8,253,253,72,false,1,"BnQflSm,1WesMAg,jrDavlC,yowTSGK",0.56
26zl1d,185,185,71,false,1,"l5wLFyT,7fqpEs0,ypD0fd8,Hi8pycm",0.75
26z1r2,183,183,68,true,1,"ThbIT2N,LKOTf3y,WsFNLRo,9cyrWK9",0.75
26yybt,144,144,65,true,2,"g8iV7J3,LlvC1eM,4Zg3aW3,RRs162v",0.44
26yvw3,170,170,72,false,1,"PTiwFVx,KzwtCY3,78cTO8K,3iQANo5",0.3
26yutl,176,176,67,true,2,"1uVCbCZ,f9YZlj6,sKv9dWb,HQRZGk9",0.6
26yt6h,174,174,68,false,1,"k7G4jCw,SZ1t3VY,yAsKEgQ,4oTBDiF",0.75
26ys61,173,173,65,true,2,"833GkLa,MFTxsBc,aoXSROl,a5R5Juk",0.75
26yro5,164,164,69,false,1,"MvQ0KRp,eSTrA1C,qC716TV,JBdr9xz",0.75
26yqs6,206,206,75,false,1,"VvnLd5L,4ayPkXk,FWVVq5u",0.83
26ympz,178,178,68,true,2,"uHqGSXL,MLfRfvA,pApGwBJ,bt9OZVU",0.67
26xxdi,217,217,74,false,2,"tGrETc1,qcJjhtr,FmV28tI,vYw8HIo",1.34
26xpyx,258,258,76,false,1,"x7u0POe,CcUlR1t,l4xdZns,X48Zhmo",0.75
26xff4,214,214,65,true,3,"pw8yMrc,VPgquPA,YWocpLu,ersnPuT",0.75
26xdtf,150,150,65,true,6,"YM7TU2N,R6Vv8wa,DTcWHdV,CqqethA",0.55
26xcqf,250,250,74,false,3,"HBfpPFt,WdU207l,zf5139d,TQbV0sw",0.75
26xb6s,285,285,72,false,5,"JOeUArz,pwtQQFH,AQr3w7V,HB5vJte",0.75
26wvld,150,150,65,true,3,"RdXRjL7,C3tp5Mk,ZZjcioi,OgsgefL",0.72
26wsxq,140,140,66,true,6,"KHtglI6,PJNLrg9,0Jfuwgi,EtAu6gM",1.5
26wkft,141,141,66,true,2,"vwrdkNK,nbrM0Q9,NGOqVPK,m9PqOFG,JNp56YS",0.75
26w7an,151,151,68,false,1,"9nUc6UA,v9IyTES,WMB3L26,sGwhME1",0.75
26w5aw,252,252,70,false,1,"3nNxNFZ,gEmGgLK,fxxBTQb",0.53
26vyu0,270,270,70,false,1,"9XXw2Jh,ZjBjiQ2,4ZfFXSl,8O3qAxn",0.67
26vu5q,195,195,65,true,1,"fk0JGYJ,ICKUQga,3NNRCFT,Gl7ZNI4,KYIfuEs,PzfOPhB,lIV3SZo",0.75
26vow5,205,205,68,false,1,"UuFwA1n,qSIGhsl,t8Qb2ID",0.75
26vche,192,192,74,false,8,"KFdL0Lr,kBV8Kme,bYIQU1J,0s5QiwA",0.24
26v96y,242,242,74,false,2,"GapZulF,CyJkW1n,zVnVAlt,DkdCTAq",0.42
26ty3f,181,181,67,false,5,"SsXu4uj,ETI3JoQ,oho0w6M",0.67
27frzz,181,181,72,false,7,fa40SEP,0.38
27ffma,191,191,66,true,6,"TVAG1qr,ai6pxWi,TfBggJv,0aHoBgu",0.75
27ff8e,189,189,64,true,3,"ClrmGcn,ifcyLgy,gt2rKaq,40514rH",1.15
27fdl2,144,144,68,true,6,pa50IZB,0.94
27fcn7,211,211,71,true,7,"Rym2dvf,T7ZGWXv,oyTLrYh,Gn5dAy4",0.51
27fccv,144,144,66,true,7,"cuTTrzp,XhQQTFK,bBouJjD,xBy764J",0.75
27fbdy,195,195,72,false,6,"Xhs6Oy5,3z0HYj4,QBLbgLr,1cTuFxl",0.75
27f970,125,125,69,false,4,"l9LKHRc,pNLu38o,VKzsfOU,1ST5kYS",0.67
27f7hu,177,177,67,true,3,"M8VHhnT,UEZ1h2m,mcWA3N3,AvHR2tM",0.51
27f73i,315,315,67,true,4,"OOWU358,absSU6Z,n35bxmQ",0.56
27f71n,141,141,63,true,3,"WoF9m10,oJVeXVv,lJyQ1Cz",1.5
27f64f,231,231,64,true,3,"gqN3KnG,lOt0Ebu,pPkcoa5,K2BbZdh",0.66
27f5qm,240,240,71,false,3,"vDR2YHV,9qWGh6T,9iVSRyK",0.66
27f575,212,212,73,false,2,"UqIU0Ct,jRs0Qwf,4d4ZtkV,TXS6e4H",0.37
27f4z6,230,230,72,false,2,"5FxIl0R,ZXMonYn,tQzqZy8,B8xlH9w",0.32
27f4sn,210,210,72,false,2,"IyZ6p3z,UboLnAw,UnwgyHG,VkewJOh",0.42
27f4in,185,185,75,false,5,"wKve948,9ag7ZJV,VYGYUP5,IprSAaI",0.56
27f3b3,279,279,68,true,4,"yNKn1dp,Fn2qvOK,2yeApQN",0.71
27f337,150,150,67,false,2,"eOgiahq,Esg6j5B,aqkZlqz,AcDk9I3,uoCLcsi",0.75
27f2tt,160,160,66,true,3,"x78LSHo,mAPqFAd,cgGDFcY,GNf8Gf5",0.56
27f2td,175,175,69,false,2,"t2REnxq,vUMcBjT,0GDwPol,3pCt5GM",0.73
27f2m1,205,205,72,false,2,"Mvwwzhz,yfvc4l2,GWI8m5C,8GCUxE8",0.56
27f2hj,171,171,67,false,2,"zECf66A,0qb16DH,XcTB6W8,3XMWwzZ",1.78
27f1yo,171,171,66,true,3,"vcFCaIK,0rX30iP,OFt8p5p,q4dtIoG",0.37
27f16o,158,158,66,false,1,"KQA7b28,PChU2Rb,sN4MDiE,BMIrzNN",0.39
27f0o5,140,140,64,true,6,"6q2IlTZ,SezVi8Q,MVCxO7n",0.75
27ezr2,168,168,68,true,6,"3wBTG8d,Ug5rUkp,e5A2gDS,UdsMgBR",0.51
27ey5x,200,200,70,true,1,"cEL4h69,5B8nKq0,GJxE0H7,RG04p9K,KYrxiJs",0.61
27exee,181,181,70,true,1,"APc0sLT,CtPtymq,r9tEpfk,TYhi9sr",0.75
27ewr8,320,320,71,true,2,"rJxni1Q,PAMTrRr,sfh1YB6,ctnRp3H",0.45
27ewbq,205,205,68,false,1,"yqd0cEx,9noI0H5,HWSci69",0.75
27evxq,202,202,70,false,1,"XDnruRC,ZblXyho,csGN0lw,ngFsGwX",0.47
27es9j,140,140,66,true,1,"w63bckm,ZBhOi0c,N5eLLp1,VwfGAyh",0.76
27erfk,176,176,64,true,1,"y08Pqs0,K5cmIcK,2eep3Xs,eQzZsPS",0.75
27erch,208,208,70,false,1,"iZ5KLNk,QzIsGzb,nkzvFXR,U4Wt3Ch",1.33
27eoch,186,186,68,false,1,"gViKXCI,x9QYov9,N0H4iSo,QjqJGpd",0.39
27eobk,118,118,62,true,1,"Z2FXkqu,WUglrto,zIw2ZWJ,rHqVEFl",0.48
27enou,207,207,65,true,1,"kHXuSZR,XHRnQ5O,6oKI3XC,1ZYTjMn",0.73
27en2i,130,130,63,true,1,"sEwYw8C,Me3fz0k,N5651pn,cVjMrrS",0.56
27emsf,220,220,64,true,1,"G1AY1KK,EYa5UPC,nap1qBa,A89pDuu",1.5
27el7x,167,167,69,true,6,"g1Iud9Z,vdX8GgF,EAclN8X,jQafPpl",0.75
27ek4u,150,150,66,false,1,"ua72j1I,a0W2Nlw",1.0
27ejxc,222,222,72,false,1,"1bbcSHE,tPZMg6U,LaktZFa,Qujp201",0.52
27ei79,295,295,72,false,1,"p3Kfu1U,EradJQc,5NhTqOT,Iyafns2",0.75
27egya,250,250,69,false,1,"n5qk2ow,aLEdSFb,tTxh7RH,JHX9byS",1.5
27edhy,135,135,66,true,3,"Vebkb2w,IgisusH,o86gcG2,nYkzE2d",0.4
27e8t3,162,162,73,false,1,"l9LS5Vl,y12qovb,jHxvXnX,2AFg7p8,1Oli5uj,69Bs44N,NejR820,6X0SEOc",1.67
27e8hk,382,382,74,false,0,"AFPn4mW,YR8LYZh,whZyY0f,yzJVtCz",0.72
27e4nu,165,165,70,false,1,"3WaFEAO,ert6zc3,cKBkTHq,o9sMYUq,8ixCuox",0.53
27e47a,196,196,68,true,1,"5WXfrox,qL3Cstf,984euVH,SxSf0gt",0.75
27e05r,196,196,72,false,1,"ZirOEbg,MnDCN0L,dAG4rQz,3blRq08",0.68
27dxyi,154,154,63,true,2,"4a8xpHV,x0io5SQ,4O7RnGR",0.56
27dx0j,136,136,66,true,2,"Mll8yAu,CTflFRc,ayqKi2Z,mZSzqDS",1.49
27dwab,232,232,71,false,1,"mVpBth9,cMzear8,0F8sM0l,62NL4DX",0.56
27dw1a,147,147,64,false,2,"0qOcKdB,xmmPesR,3iMkeX8,oJUL95d",0.75
27dvk5,195,195,71,false,1,"iHYxRuy,8cly8hp,O3VplXg,ccytLsb",1.5
27duu3,127,127,66,true,3,"fOMJOq0,zajNoo3,I31j8JS,9EJqibA",0.75
27dtx3,202,202,76,false,1,"vvjWKav,pIbm9Rh,6E0pRAm,Z8RBKqD",0.75
27dt0i,228,228,71,false,2,"DHjaJXI,9I1jnDU,7YFMCsn,BjUWaAX",0.75
27dqkl,155,155,74,false,1,"DdIRJTi,JXsPee1,mcFRJ4Q,xnJ1SsJ",0.75
27djsj,113,113,63,false,2,"fs1hScL,hmII3kh,TLzueaz,R5Ab9td",0.45
27dj8e,270,270,72,false,1,"hPoHYtK,wvzZSH3,ngDdN9M,L5L5Klq",0.56
27dio3,256,256,73,false,1,"hLJLLZ6,fqt5hfK,vabfPtu,QE6Rcur",0.75
27df7u,173,173,71,false,1,"f3NHHMi,CKSBqqz,dBvQjEl,blUCDzv",0.75
27dewa,299,299,74,false,1,Ois7XHZ,1.33
27dbea,160,160,70,true,1,"E7d1ySl,RTaZHIz,9Uv93UP,okKSWyQ",0.36
27darg,151,151,63,true,2,"WfuBX79,LFGzDZG,eVlj4GL,XjR1rD4,rsJNxCq,hADf2lG",0.75
27d6ys,205,205,66,true,1,"LOuoG7n,rmirBKp,7ngECUY,1JVL7nR",0.75
27d4dn,162,162,67,false,1,"2JQe7UG,6Q9htJb,uqOZjOB,NXXeEVe,uULLqYj",0.75
27d2xl,185,185,66,false,1,"k0Z64IC,ZvbUtZ5,NUvxGbi,VinyNF4",0.75
27d2xc,204,204,72,false,1,"nC1UjIR,HkLDtvd,BYgxwOH,OTCSkgB",0.46
27d1vv,253,253,73,false,1,"b7is1DG,MxlVKzy,cGfw769,ExgCoIX",0.75
27d1ps,265,265,75,false,1,"fuEfzNU,ohsn0OQ,K0O9rTL,oJQbBR9",0.68
27d1kr,260,260,76,false,1,"St0knVX,0N6UucP,7qWdWbG,kfDENZ0",0.67
27d1je,116,116,62,true,1,"ELnJGGR,Ga3ScfF,3C5FQNa,v0hUxmO,HdXXkBe",0.75
27cza9,205,205,74,false,3,"8mn9QX4,p5v8svj,PmGywCJ,AdKddE2",1.74
27cxgk,236,236,70,false,2,"zJb732y,RlcQRLS,tfatuIg,GmPwucd",0.45
27cvtk,135,135,65,false,2,"Yy7luhe,4PDcaJE,AZoBHmC,bWLE0pS,Ao3GiaU,shpR3L7",0.75
